# Time-averaged data for fix tout
# TimeStep c_watT
176500 295.983
176600 300.317
176700 303.849
176800 310.535
176900 292.59
177000 302.65
177100 300.654
177200 297.569
177300 295.145
177400 309.671
177500 296.975
177600 293.177
177700 301.38
177800 311.006
177900 287.579
178000 300.712
178100 291.698
178200 298.165
178300 295.716
178400 298.903
178500 311.045
178600 307.131
178700 302.471
178800 297.999
178900 300.675
179000 309.352
179100 310.455
179200 300.487
179300 295.579
179400 304.299
179500 296.642
179600 297.123
179700 299.855
179800 320.035
179900 304.842
180000 314.493
180100 299.324
180200 296.558
180300 310.207
180400 297.626
180500 300.329
180600 312.681
180700 308.398
180800 301.467
180900 305.512
181000 307.187
181100 310.317
181200 304.377
181300 305.586
181400 298.828
181500 308.123
181600 299.883
181700 305.653
181800 304.341
181900 293.264
182000 297.152
182100 296.269
182200 292.917
182300 301.028
182400 296.78
182500 299.217
182600 303.453
182700 289.129
182800 298.826
182900 307.654
183000 303.84
183100 294.385
183200 299.876
183300 301.864
183400 282.476
183500 289.336
183600 304.482
183700 310.425
183800 297.854
183900 300.389
184000 292.28
184100 295.235
184200 302.453
184300 306.477
184400 314.404
184500 302.429
184600 295.495
184700 300.963
184800 303.608
184900 310.985
185000 295.102
185100 289.346
185200 289.964
185300 291.476
185400 302.086
185500 285.068
185600 300.564
185700 283.861
185800 289.1
185900 280.228
186000 298.893
186100 303.747
186200 293.987
186300 305.928
186400 307.244
186500 294.808
186600 300.278
186700 301.16
186800 305.965
186900 283.86
187000 280.319
187100 297.661
187200 286.502
187300 316.454
187400 290.166
187500 301.052
187600 308.841
187700 307.024
187800 311.075
187900 306.873
188000 302.47
188100 302.886
188200 283.526
188300 302.881
188400 301.971
188500 297.961
188600 300.277
188700 287.492
188800 288.855
188900 285.858
189000 298.559
189100 291.196
189200 295.257
189300 305.029
189400 292.104
189500 302.344
189600 302.305
189700 305.734
189800 302.677
189900 288.515
190000 298.789
190100 309.351
190200 309.079
190300 301.872
190400 300.278
190500 308.762
190600 294.457
190700 299.88
190800 308.62
190900 308.072
191000 298.356
191100 299.873
191200 295.789
191300 301.07
191400 301.89
191500 302.743
191600 295.208
191700 306.567
191800 300.671
191900 298.346
192000 291.552
192100 311.689
192200 300.863
192300 310.206
192400 306.22
192500 304.712
192600 303.388
192700 302.359
192800 293.684
192900 300.103
193000 301.979
193100 307.759
193200 308.846
193300 306.229
193400 308.139
193500 295.357
193600 318.98
193700 312.02
193800 295.129
193900 304.776
194000 300.878
194100 301.195
194200 306.508
194300 307.639
194400 301.506
194500 301.786
194600 299.855
194700 296.579
194800 293.117
194900 301.636
195000 299.62
195100 291.172
195200 298.605
195300 301.649
195400 304.643
195500 294.251
195600 298.973
195700 292.295
195800 307.462
195900 296.347
196000 295.338
196100 304.373
196200 300.633
196300 304.705
196400 310.631
196500 300.528
196600 300.004
196700 301.525
196800 304.396
196900 299.016
197000 307.295
197100 293.229
197200 307.135
197300 306.543
197400 300.564
197500 308.686
197600 287.712
197700 291.318
197800 298.046
